sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,sintering_check_reason_step23
10.1021_acsami.1c12282__sample_45837,10.1021/acsami.1c12282,https://doi.org/10.1021/acsami.1c12282,,45837,Sb0.15Ge0.85Te,unknown,p,9,9,9,9,0.4875489039653377,0.7988013335239303,0.3112524295585926,0.469299612421951,1.1495622356124295,0.6802626231904785,0.5003815890063253,1.2813413325174852,0.7809597435111598,0.4692996124219156,1.1495622356123494,0.6802626231904338,1.580759,1.0922831709185763,2.056541622028945,1.6502837719995238,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.4875489039653377,0.7558623311405663,,,,,,,,,,,,,,,,,,,,,,,,,-0.1527411936673793,0.1135456991990303,0.2662868928664096,0.2662868928664096,1.3051094315677063,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1016_j.jallcom.2019.153284__sample_34308,10.1016/j.jallcom.2019.153284,https://doi.org/10.1016/j.jallcom.2019.153284,,34308,Bi0.5Sb1.5Te3,unknown,p,10,10,10,10,0.0522931108534879,0.5420878798933799,0.489794769039892,0.0402805177973021,0.7175835470322764,0.6773030292349743,0.0410737887663579,0.7161101188995342,0.6750363301331763,0.0402805177973022,0.7175835470322754,0.6773030292349732,1.290238,1.3202672316463615,2.264590374184837,1.2930137771605352,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0522931108534879,0.0141758905459399,,,,,,,,,,,,,,,,,,,,,,,,,-0.3794628038188909,6.011428478179339e-05,0.3795229181036727,0.3795229181036727,1.4615871263160694,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.0c01004__sample_32842,10.1021/acsami.0c01004,https://doi.org/10.1021/acsami.0c01004,,32842,Mn3.2Sb1.5Bi0.49Se0.01,unknown,n,9,6,5,5,0.3903929513737687,0.6189558170589564,0.2285628656851877,0.4342646686172247,1.0350811307708785,0.6008164621536536,0.4983127692149559,1.13736361796507,0.639050848750114,0.5035816217711122,1.147129901211262,0.6435482794401499,1.24757,1.0273330173023696,1.6607647207936105,1.2455792308147842,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3903929513737686,0.2609015554503581,,,,,,,,,,,,,,,,,,,,,,,,,-1.1620081675700331,-0.3338495819915217,0.8281585855785114,0.8281585855785114,2.289099675778055,large_over_prediction,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1039_c6ra06688g__sample_9090,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9090,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.082282478766271,0.4715059701659609,0.3892234913996899,0.0762719067083957,0.5962309438717244,0.5199590371633286,0.0777344991604435,0.597343433199259,0.5196089340388155,0.0762719067084018,0.596230943871711,0.5199590371633092,1.248703,1.1933608836100649,1.898462795461608,1.248773194745138,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.082282478766271,0.0938698550118894,,,,,,,,,,,,,,,,,,,,,,,,,-0.3041739812025987,6.011428478179339e-05,0.3042340954873805,0.3042340954873805,1.355586355597631,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1039_c6ra06688g__sample_9094,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9094,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0699681998933748,0.5382279141997821,0.4682597143064073,0.0639291898740754,0.7093265077780527,0.6453973179039773,0.0651336904811671,0.7092584039931595,0.6441247135119924,0.0639291898740741,0.7093265077780438,0.6453973179039697,1.283361,1.2269597182204777,2.0921662906147014,1.281904556247411,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0699681998933748,0.0709072716823855,,,,,,,,,,,,,,,,,,,,,,,,,-0.3735637719755917,6.011428478179339e-05,0.3736238862603735,0.3736238862603735,1.4529905579604254,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1039_c6ra06688g__sample_9095,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9095,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0824009022871065,0.4736251718755399,0.3912242695884333,0.0765031657076969,0.5996529478237405,0.5231497821160435,0.0770851310239008,0.5966972078316973,0.5196120768077965,0.0765031657076828,0.5996529478237123,0.5231497821160294,1.247944,1.1869205842955572,1.8922456208496392,1.244787730063578,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0824009022871065,0.0938217162315225,,,,,,,,,,,,,,,,,,,,,,,,,-0.3063051499265976,6.011428478179339e-05,0.3063652642113794,0.3063652642113794,1.3584784194847952,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1039_c6ra06688g__sample_9100,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9100,Bi0.4Sb1.6Te3,unknown,p,8,8,7,8,0.0827311066400744,0.4739152279817091,0.3911841213416346,0.076973168688672,0.6000693998561513,0.5230962311674792,0.0619065215125486,0.6005676043427493,0.5386610828302006,0.0769731686886669,0.6000693998561285,0.5230962311674616,1.238753,1.1911771716694948,1.8994801348469228,1.2498883399549745,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0827311066400744,0.0944052420329192,,,,,,,,,,,,,,,,,,,,,,,,,-0.3065412732509347,6.011428478179339e-05,0.3066013875357165,0.3066013875357165,1.3587992257986805,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1039_c6ra06688g__sample_9102,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9102,Bi0.4Sb1.6Te3,unknown,p,8,8,7,8,0.0779995978501508,0.5661285918334058,0.488128993983255,0.0716032643876472,0.7572678120691139,0.6856645476814667,0.0820612761657368,0.811210186372782,0.7291489102070451,0.0716032643876402,0.757267812069103,0.6856645476814628,1.248561,1.2178291367277756,2.133575994730146,1.2457606837061257,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0779995978501507,0.0837745828313648,,,,,,,,,,,,,,,,,,,,,,,,,-0.4006326409580569,6.011428478179339e-05,0.4006927552428387,0.4006927552428387,1.4928585250753,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1007_s11664-019-07745-y__sample_32579,10.1007/s11664-019-07745-y,https://doi.org/10.1007/s11664-019-07745-y,,32579,Ni/Bi0.5Sb1.5Te3,unknown,p,21,21,21,21,0.1320159410609876,0.5462098397562399,0.4141938986952523,0.1194486362364559,0.7136102494822415,0.5941616132457855,0.1251594018813528,0.7333073063090559,0.6081479044277032,0.1194486362364622,0.7136102494822201,0.5941616132457578,1.029422,1.053255968864892,1.789439259473042,1.0570290917531262,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1320159410609876,0.1948076769363258,,,,,,,,,,,,,,,,,,,,,,,,,-0.346925973079206,0.0622653515247349,0.4091913246039409,0.4091913246039409,1.5055997512070929,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_jacs.8b04193__sample_44993,10.1021/jacs.8b04193,https://doi.org/10.1021/jacs.8b04193,,44993,Na1.10Pb9.90Sb0.85Te12,unknown,p,12,12,3,3,0.3158537737890582,1.0041598274249757,0.6883060536359173,0.2571671451804483,1.7189659762422005,1.4617988310617522,0.1731507852132926,1.255950372651874,1.0827995874385814,0.1842277451463457,1.2868078279839967,1.102580082837651,1.348419,1.3053984273189998,3.386169847535385,1.2345585394588283,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3158537737890582,0.2725458206797984,,,,,,,,,,,,,,,,,,,,,,,,,-0.8678237909247252,0.3405507547355622,1.2083745456602877,1.2083745456602877,3.3480381440919684,large_over_prediction,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1007_s10853-016-9980-x__sample_2539,10.1007/s10853-016-9980-x,https://doi.org/10.1007/s10853-016-9980-x,,2539,Pb0.99Ca0.01Te,unknown,p,21,5,1,1,0.3808203902019881,2.673525715176445,2.292705324974457,0.390197554250333,17.954947053664533,17.5647494994142,0.7499931185086521,2.525413104530513,1.775419986021861,0.4247557251585768,19.090856996681307,18.66610127152273,1.036861,0.1058466134500231,1.492571068047985,0.074291060271572,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,existing_step6_or_step15,medium,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,unknown,yes,yes,yes,yes,False,unknown,True,True,medium,0.3808203902019881,0.4629804191105863,p,existing_step6_or_step15,medium,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,yes,yes,yes,yes,False,unknown,True,True,-2.694708118426198,-0.3981283803569948,2.2965797380692035,2.2965797380692035,9.940126411766988,large_over_prediction,not_checked,no,100,A,observed high ZT missed; manual review required; sintering check required later,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
