sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22
10.1039_c8ta08238c__sample_40607,10.1039/c8ta08238c,https://doi.org/10.1039/c8ta08238c,,40607,(Bi0.5Sb1.5Te3)97.73(Sb2O3)2.27,unknown,p,8,8,8,8,0.09664437638862523,0.34585005727091916,0.24920568088229395,0.0903126399045811,0.2792195485387128,0.18890690863413168,0.08914282680584953,0.27774892406366203,0.1886060972578125,0.09031263990456756,0.2792195485387017,0.18890690863413412,1.206727,1.152604094571554,0.8269188955290341,1.2155766634158889,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_c8ta08238c__sample_40608,10.1039/c8ta08238c,https://doi.org/10.1039/c8ta08238c,,40608,(Bi0.5Sb1.5Te3)95.52(Sb2O3)4.48,unknown,p,8,8,8,8,0.11138266234601454,0.3229129710247149,0.21153030867870035,0.10420907639494889,0.25689497326836824,0.15268589687341935,0.11121243044630429,0.2608934988025674,0.1496810683562631,0.10420907639495161,0.2568949732683644,0.1526858968734128,1.361749,1.3008678050825038,0.9607283368822992,1.3498674269719295,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_c8ta08238c__sample_40609,10.1039/c8ta08238c,https://doi.org/10.1039/c8ta08238c,,40609,(Bi0.5Sb1.5Te3)91.26(Sb2O3)8.74,unknown,p,8,7,6,6,0.11793126660226737,0.32150477246281406,0.20357350586054668,0.10842181401243701,0.23861011015592345,0.13018829614348643,0.10803965582109276,0.21236457257854102,0.10432491675744826,0.102486282329542,0.21749327848943142,0.11500699615988942,1.52305,1.4480869948882271,1.0737410362320663,1.526927301872721,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_c8ta08238c__sample_40610,10.1039/c8ta08238c,https://doi.org/10.1039/c8ta08238c,,40610,(Bi0.5Sb1.5Te3)87.21(Sb2O3)12.79,unknown,p,8,8,8,8,0.12420908912841329,0.30345650679500863,0.17924741766659535,0.11591197850602111,0.23600726979110193,0.12009529128508081,0.12035559701990395,0.23623272519424826,0.11587712817434431,0.11591197850600854,0.23600726979110004,0.1200952912850915,1.497599,1.414720861992444,1.072573083999176,1.4908931141459478,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_c8tc02700e__sample_40809,10.1039/c8tc02700e,https://doi.org/10.1039/c8tc02700e,,40809,Bi0.94Yb0.06CuSeO,unknown,p,24,23,17,17,0.524135386480756,1.5965387494819565,1.0724033630012006,0.492556382836996,4.117775912146502,3.6252195293095064,0.4992707187273876,4.433621188085269,3.9343504693578812,0.5423256928212317,4.676528830075519,4.134203137254287,0.4835745,0.2837315990817622,1.2818758638602694,0.4839987392095838,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1039_c8tc02700e__sample_40812,10.1039/c8tc02700e,https://doi.org/10.1039/c8tc02700e,,40812,Bi0.85Yb0.15CuSeO,unknown,p,24,24,23,24,0.3159775730906665,0.6366507369308974,0.32067316384023087,0.2490430054312848,0.8413301404730884,0.5922871350418036,0.20939704852427346,0.7336365511052698,0.5242395025809964,0.24904300543125968,0.8413301404733211,0.5922871350420614,0.5373582,0.331194109163144,0.5755978266288736,0.5340714901231919,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1039_c8tc02700e__sample_40813,10.1039/c8tc02700e,https://doi.org/10.1039/c8tc02700e,,40813,Bi0.70Yb0.30CuSeO,unknown,p,24,24,24,24,0.2798398314981291,0.5257661771639648,0.2459263456658357,0.2150309864860577,0.6438337022473376,0.42880271576127993,0.19996543305155912,0.6071165337011369,0.4071511006495778,0.2150309864861127,0.6438337022474525,0.42880271576133977,0.6178363,0.3935078140085045,0.6141304495011283,0.6111370790038683,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_c8tc05148h__sample_41679,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41679,ZnO,unknown,n,9,2,0,0,0.4245884033041271,5.737301937151875,5.312713533847748,0.18397541288626815,360.5669872388228,360.38301182593653,,,,,,,0.0003319502,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c8tc05148h__sample_41681,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41681,ZnOC0.065,unknown,n,9,2,0,0,0.5021028918516441,2.4363968493530415,1.9342939575013973,0.48322030155969614,14.696845455327292,14.213625153767596,,,,,,,0.005532503,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c8tc05148h__sample_41682,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41682,ZnOC0.065,unknown,n,9,4,0,0,0.5905461062510681,2.378310403835732,1.7877642975846637,0.8847273598516995,16.77320367605538,15.88847631620368,,,,,,,0.00735823,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c8tc05148h__sample_41686,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41686,ZnOC0.065,unknown,n,9,1,0,1,0.1654500814705748,1.5223636935512574,1.3569136120806826,0.02130714693204131,3.6386796900258873,3.617372543093846,,,,0.021307146931733172,3.638679690023654,3.617372543091921,0.00361186,0.0081449487870726,0.0369935808521292,0.0079750237835328,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c8tc05148h__sample_41687,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41687,ZnOC0.065,unknown,n,9,2,1,2,0.14375924145053148,1.5614026233403386,1.417643381889807,0.1501578681243574,4.247056047554933,4.096898179430576,0.15896591668825616,2.981455466288131,2.822489549599875,0.15015786812428547,4.247056047554885,4.0968981794306,0.009133279,0.0076813989313954,0.0363637435996846,0.0080163295323508,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1039_c8tc05148h__sample_41688,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41688,ZnOC0.14,unknown,n,9,3,0,1,0.37593445571084816,2.648230990618318,2.2722965349074697,0.35597163556536815,12.93060132311765,12.574629687552282,,,,0.5148224405734476,5.673681168355089,5.158858727781642,,0.0036964758665162,0.0508455119169268,0.0076188104637098,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c8tc05148h__sample_41689,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41689,ZnOC0.14,unknown,n,9,1,0,0,0.2781196361579218,3.5506070334609747,3.272487397303053,0.030154459071744355,34.495518410450856,34.46536395137911,,,,,,,0.0007008086,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ee00317g__sample_31975,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31975,Gi0.99Te,unknown,p,12,0,0,0,0.3038312701573865,3.5112547356236172,3.207423465466231,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ee00317g__sample_31976,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31976,GeTe,unknown,p,12,0,0,0,0.3850791689552096,0.7472594483815278,0.3621802794263182,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ee00317g__sample_31977,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31977,Ge1.01Te,unknown,p,12,0,0,0,0.3972485000609964,1.5987553554372127,1.2015068553762163,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ee00317g__sample_31978,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31978,Ge1.02Te,unknown,p,12,0,0,0,0.3771703627273478,1.589913397135368,1.2127430344080203,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ee00317g__sample_31979,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31979,Ge1.03Te,unknown,p,12,0,0,0,0.36049760779086704,1.5515181577829262,1.1910205499920592,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ee00317g__sample_31980,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31980,Ge1.04Te,unknown,p,12,0,0,0,0.35155428166590325,1.5489082781224266,1.1973539964565234,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ee00317g__sample_31981,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31981,Ge1.04Te,unknown,p,12,0,0,0,0.3360378494886232,1.5627295964700225,1.2266917469813994,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ee00317g__sample_31982,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31982,Bi0.01Ge1.03Te,unknown,p,12,0,0,0,0.2985192976122903,1.2088679444735808,0.9103486468612905,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ee00317g__sample_31983,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31983,Bi0.03Ge1.01Te,unknown,p,12,0,0,0,0.3192480757924917,0.812914843925069,0.49366676813257726,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ee00317g__sample_31984,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31984,Bi0.05Ge0.99Te,unknown,p,12,0,0,0,0.2394834207160404,0.4165789537981592,0.17709553308211878,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ee00317g__sample_31985,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31985,Bi0.07Ge0.97Te,unknown,p,12,0,0,0,0.1858736943534931,0.19147298043521216,0.005599286081719057,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ee00317g__sample_31986,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31986,Bi0.09Ge0.95Te,unknown,p,12,0,0,0,0.2366549048437032,0.5178893436480155,0.2812344388043123,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9nr09331a__sample_35375,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35375,Sn1.03Te,unknown,p,11,7,3,5,0.2445813392704796,1.1918694304814348,0.9472880912109551,0.2652657969109779,0.6548092648564398,0.38954346794546185,0.23347181769352857,0.6158305982375749,0.3823587805440464,0.2349220876525801,0.6587363756179123,0.4238142879653322,0.42,0.3520920379362816,0.1096603794582214,0.2674857067803178,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_c9nr09331a__sample_35377,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35377,Sn1.03Te(BiCuSeO)0.007,unknown,p,12,8,4,4,0.3121160053496495,0.7431256196869175,0.431009614337268,0.3344420612598351,0.42848625106857635,0.09404418980874124,0.32788914101515765,0.47366871747390105,0.1457795764587434,0.3367562630991848,0.4629935878298457,0.12623732473066085,0.8730556,1.5034088848105305,0.7659274771641816,0.843829527989411,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_c9nr09331a__sample_35379,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35379,Sn1.03Te(BiCuSeO)0.014,unknown,p,12,6,4,4,0.3462420626945963,0.6529983268167896,0.3067562641221933,0.3917097365806459,0.353459001746504,-0.038250734834141875,0.4911141333564832,0.24155738391631446,-0.24955674944016873,0.46942675497184994,0.2497021184904208,-0.21972463648142915,0.6533333,1.107312084415583,0.6365388124565885,0.6229252589469257,unknown,no,no,ML_better_than_fitting,primary DOI test sample aggregate
10.1039_c9nr09331a__sample_35380,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35380,Sn1.03Te(BiCuSeO)0.021,unknown,p,12,12,5,7,0.3659851043814878,0.5952489461818492,0.2292638418003614,0.3540674604779466,0.38595970890475534,0.03189224842680871,0.4861555231097441,0.37894759593624605,-0.10720792717349803,0.3657884700921768,0.38931005292669385,0.023521582834517052,0.91,1.67179543182655,1.045458672862401,0.8847957901415113,unknown,no,no,ML_better_than_fitting,primary DOI test sample aggregate
10.1039_c9nr09331a__sample_35381,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35381,Sn1.03Te(BiCuSeO)0.028,unknown,p,12,12,8,9,0.3744514319095682,0.522760540442823,0.14830910853325485,0.3587896283823396,0.35294799910018143,-0.005841629282158145,0.3594079608387544,0.3189788233650906,-0.040429137473663834,0.3588625131121737,0.35364497624603586,-0.005217536866137851,1.170556,2.2032031699618893,1.529792235288182,1.1733204515440334,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate
10.1039_c9nr09331a__sample_35382,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35382,Sn1.03Te(BiCuSeO)0.035,unknown,p,12,9,6,8,0.3730351585752923,0.4728221120365759,0.09978695346128363,0.3734477764852494,0.34780717886047174,-0.02564059762477766,0.38599254004108624,0.24040827005953216,-0.14558426998155408,0.38288511367673084,0.3319134179597486,-0.050971695716982235,1.209444,1.9905972519916328,1.48870771622702,1.2008685580670952,unknown,no,no,ML_better_than_fitting,primary DOI test sample aggregate
10.1039_c9nr09331a__sample_35383,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35383,Sn1.03Te(BiCuSeO)0.042,unknown,p,12,10,9,10,0.3861770497618831,0.49714013880195224,0.11096308904006913,0.38848817614783887,0.32870381051148473,-0.05978436563635414,0.37269914580056784,0.34862820635681296,-0.02407093944375488,0.3884881761478162,0.3287038105114586,-0.05978436563635764,0.8866667,1.568315426777164,1.1467451539054612,0.864366570973656,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate
10.1039_c9qm00487d__sample_34190,10.1039/c9qm00487d,https://doi.org/10.1039/c9qm00487d,,34190,Ag2Se,unknown,n,12,0,0,0,0.2074159742359472,2.489021382844208,2.281605408608261,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9qm00487d__sample_34191,10.1039/c9qm00487d,https://doi.org/10.1039/c9qm00487d,,34191,Ag2Se,unknown,n,12,0,0,0,0.2143249653235139,2.4329288663214776,2.2186039009979637,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9qm00487d__sample_34192,10.1039/c9qm00487d,https://doi.org/10.1039/c9qm00487d,,34192,Ag2Se,unknown,n,27,0,0,0,0.15948527591230507,2.412200601490446,2.2527153255781407,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9qm00487d__sample_34194,10.1039/c9qm00487d,https://doi.org/10.1039/c9qm00487d,,34194,Ag1.9Sn0.1Se,unknown,n,29,0,0,0,0.3010827396568255,2.435753012085425,2.1346702724285995,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ta10128d__sample_83045,10.1039/c9ta10128d,https://doi.org/10.1039/c9ta10128d,,83045,Ti0.5Zr0.25Hf0.25NiSn,unknown,n,16,0,0,0,0.3684722692953835,0.7000615961182147,0.3315893268228312,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ta10128d__sample_83046,10.1039/c9ta10128d,https://doi.org/10.1039/c9ta10128d,,83046,Ti0.5Zr0.25Hf0.25NiCu0.025Sn,unknown,n,16,0,0,0,0.0824444878628609,0.3440194795369379,0.261574991674077,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ta10128d__sample_83047,10.1039/c9ta10128d,https://doi.org/10.1039/c9ta10128d,,83047,Ti0.5Zr0.25Hf0.25NiCu0.05Sn,unknown,n,16,0,0,0,0.09343220795484339,0.6825275610824685,0.5890953531276251,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ta10128d__sample_83048,10.1039/c9ta10128d,https://doi.org/10.1039/c9ta10128d,,83048,Ti0.5Zr0.25Hf0.25NiCu0.075Sn,unknown,n,16,0,0,0,0.10418142831376329,1.0746095832900127,0.9704281549762493,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ta14068a__sample_36254,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36254,Cu4Ge3Se5,unknown,p,21,0,0,0,0.2179745234049868,1.868178408938363,1.6502038855333763,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ta14068a__sample_36255,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36255,Cu3.9Ge3Se5,unknown,p,21,0,0,0,0.2351954122433056,1.78367151890203,1.5484761066587245,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ta14068a__sample_36256,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36256,Cu3.8Ge3Se5,unknown,p,17,0,0,0,0.23996257925921344,1.6892184399708607,1.4492558607116472,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ta14068a__sample_36257,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36257,Cu3.7Ge3Se5,unknown,p,18,0,0,0,0.2136911457154298,1.5876095707875313,1.3739184250721015,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ta14068a__sample_36258,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36258,Cu3.6Ge3Se5,unknown,p,20,0,0,0,0.2268949683513064,1.5033197207958489,1.2764247524445425,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ta14068a__sample_36259,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36259,Cu3.5Ge3Se5,unknown,p,17,0,0,0,0.2455430320658767,1.5732885739203515,1.3277455418544748,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9ta14068a__sample_36260,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36260,Cu3.4Ge3Se5,unknown,p,22,0,0,0,0.25969633976066836,1.5428484342742228,1.2831520945135544,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_c9tc01937e__sample_43667,10.1039/c9tc01937e,https://doi.org/10.1039/c9tc01937e,,43667,MnSi1.73,unknown,p,12,12,11,12,0.1787640319021852,0.22323376204504078,0.044469730142855574,0.09041334610860526,0.12062933258781332,0.030215986479208062,0.07596382148996256,0.1393609547889957,0.06339713329903315,0.09041334610859937,0.12062933258778748,0.030215986479188106,0.3295918,0.3509119348757166,0.3069949789303465,0.3271844545607097,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate
10.1039_c9tc01937e__sample_43668,10.1039/c9tc01937e,https://doi.org/10.1039/c9tc01937e,,43668,MnSi1.73,unknown,p,12,12,12,12,0.18223236514787444,0.34980771285088325,0.1675753477030088,0.09574270859139816,0.2474685500911525,0.15172584149975435,0.08884132884970675,0.25504719553496985,0.1662058666852631,0.09574270859137653,0.2474685500911551,0.15172584149977858,0.4061224,0.415925536201755,0.3085595586025046,0.4026756553945041,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_c9tc01937e__sample_43669,10.1039/c9tc01937e,https://doi.org/10.1039/c9tc01937e,,43669,MnSi1.73,unknown,p,12,12,12,12,0.17637997379491188,0.38218569816628284,0.20580572437137096,0.09202629059569552,0.2778763998676319,0.1858501092719364,0.08618414443854765,0.2875008953394262,0.20131675090087853,0.0920262905956963,0.2778763998676226,0.1858501092719263,0.4367347,0.4543287949022936,0.3236845778683036,0.4385308001272847,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_c9tc01937e__sample_43670,10.1039/c9tc01937e,https://doi.org/10.1039/c9tc01937e,,43670,MnSi1.73,unknown,p,12,12,12,12,0.1664995165468944,0.41315920571468895,0.24665968916779454,0.08891636977619648,0.3064668580304138,0.2175504882542173,0.08673999987403219,0.3106303227196286,0.2238903228455964,0.08891636977619206,0.30646685803039636,0.2175504882542043,0.4693878,0.4999252856967007,0.3425212701189036,0.4665940581370721,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_d0dt03368e__sample_36307,10.1039/d0dt03368e,https://doi.org/10.1039/d0dt03368e,,36307,Cu26V2Sn6S32,unknown,p,17,0,0,0,0.23784814928043863,1.7106349385821196,1.472786789301681,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_d0dt03368e__sample_36308,10.1039/d0dt03368e,https://doi.org/10.1039/d0dt03368e,,36308,Cu26V2Sn6S32,unknown,p,17,0,0,0,0.2776354538343623,1.9412054658012539,1.6635700119668915,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_d0dt03368e__sample_36309,10.1039/d0dt03368e,https://doi.org/10.1039/d0dt03368e,,36309,Cu26V2Sn6S32,unknown,p,17,0,0,0,0.22169422532504482,1.7137545169324229,1.492060291607378,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_d0dt03368e__sample_36310,10.1039/d0dt03368e,https://doi.org/10.1039/d0dt03368e,,36310,Cu26V2Sn6S32,unknown,p,17,0,0,0,0.2462164284320988,1.3651990116937844,1.1189825832616855,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_d0dt03429k__sample_36311,10.1039/d0dt03429k,https://doi.org/10.1039/d0dt03429k,,36311,In0.2Co4Sb12,unknown,n,8,0,0,0,0.06658424652521668,0.3704152236621062,0.30383097713688956,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_d0dt03429k__sample_36312,10.1039/d0dt03429k,https://doi.org/10.1039/d0dt03429k,,36312,(GaSb)0.1In0.2Co4Sb12,unknown,n,8,0,0,0,0.07281771953850505,0.2913371367667829,0.21851941722827786,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_d0dt03429k__sample_36313,10.1039/d0dt03429k,https://doi.org/10.1039/d0dt03429k,,36313,(GaSb)0.2In0.2Co4Sb12,unknown,n,8,0,0,0,0.07575157106104362,0.2678278704433646,0.19207629938232096,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_d0dt03429k__sample_36314,10.1039/d0dt03429k,https://doi.org/10.1039/d0dt03429k,,36314,(GaSb)0.3In0.2Co4Sb12,unknown,n,8,0,0,0,0.07274184244426092,0.26180724276833234,0.18906540032407143,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_d0dt03429k__sample_36315,10.1039/d0dt03429k,https://doi.org/10.1039/d0dt03429k,,36315,(GaSb)0.4In0.2Co4Sb12,unknown,n,8,0,0,0,0.05918892728420871,0.18585154868157203,0.1266626213973633,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_d0ee02323j__sample_37113,10.1039/d0ee02323j,https://doi.org/10.1039/d0ee02323j,,37113,Cu0.84Ag0.2In0.96Te2,unknown,p,14,13,6,8,0.6178258072357146,1.4698064946978469,0.8519806874621323,0.6308378057318353,3.8627309298109775,3.231893124079142,0.5403252041760412,2.5565046245091496,2.0161794203331085,0.7108830468342889,3.4119648541139522,2.7010818072796634,1.290482,0.643340549175436,2.441393446646478,1.3252038247324178,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1039_d0nr00495b__sample_34234,10.1039/d0nr00495b,https://doi.org/10.1039/d0nr00495b,,34234,SnTe,unknown,p,13,6,3,4,0.23617077840616257,1.9136835939180497,1.677512815511887,0.22388041687967705,0.8630392147777034,0.6391587978980263,0.2313928975969808,0.8385774334727091,0.6071845358757283,0.253128615162823,0.8570340400105523,0.6039054248477294,0.4269377,0.422771198381666,0.063293115300748,0.2985332172901773,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1039_d0nr00495b__sample_34235,10.1039/d0nr00495b,https://doi.org/10.1039/d0nr00495b,,34235,Sn0.99Pb0.01Te,unknown,p,13,2,0,1,0.22950543229968526,1.128700184895023,0.8991947525953379,0.31766693794131773,0.5636269658706291,0.24596002792931138,,,,0.23034606813966635,0.5925451027692259,0.36219903462955955,0.0935197,0.4981793747014448,0.1649825452999505,0.4049099579394864,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1039_d0nr00495b__sample_34236,10.1039/d0nr00495b,https://doi.org/10.1039/d0nr00495b,,34236,Sn0.98Pb0.01In0.01Te,unknown,p,13,6,1,3,0.17705286120685473,0.7497432488129919,0.5726903876061372,0.1515690585789405,0.5035467389202885,0.3519776803413479,0.03749787323135782,0.4992888076026956,0.4617909343713378,0.04947097465614686,0.4935104189950854,0.44403944433893855,0.5875476,0.6095793854221885,0.2941916593861744,0.5841455285890527,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_d0nr00495b__sample_34237,10.1039/d0nr00495b,https://doi.org/10.1039/d0nr00495b,,34237,Sn0.97Pb0.01In0.02Te,unknown,p,13,7,3,4,0.1669236752244865,0.8308707186160353,0.6639470433915489,0.17034322258891424,0.5661169217480876,0.3957736991591734,0.1876087946023335,0.47375505246936367,0.2861462578670302,0.1815320697714194,0.5213863419974161,0.3398542722259967,0.607878,0.6490330072859143,0.2875949912270514,0.6143903019275954,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_d0nr00495b__sample_34238,10.1039/d0nr00495b,https://doi.org/10.1039/d0nr00495b,,34238,Sn0.96Pb0.01In0.03Te,unknown,p,13,6,3,3,0.14881303770341064,1.0495251884823777,0.900712150778967,0.06766470840438589,0.6668748793978886,0.5992101709935027,0.04252670642647902,0.6508083870606817,0.6082816806342026,0.03839898073980414,0.6532883735378417,0.6148893927980376,0.6698856,0.6599547819866975,0.2335158278510991,0.6748260590590339,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1039_d0se01081b__sample_38890,10.1039/d0se01081b,https://doi.org/10.1039/d0se01081b,,38890,SnTe,unknown,p,11,9,6,7,0.28657404602975006,1.6414819963781035,1.3549079503483534,0.2878928812914019,0.7896970914379747,0.5018042101465728,0.3083878854204782,0.7787300838059165,0.4703421983854383,0.293100514994135,0.771059629044913,0.477959114050778,0.2494306,0.4133945352703093,0.0821157151344828,0.2481521520095757,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1039_d0se01081b__sample_38891,10.1039/d0se01081b,https://doi.org/10.1039/d0se01081b,,38891,Sn0.99Zn0.01Te,unknown,p,11,7,5,7,0.35210231833493677,1.0915958478776575,0.7394935295427207,0.29339003764701754,0.6523282518863374,0.3589382142393198,0.4095664943696812,0.6482874251204203,0.23872093075073908,0.29339003764701177,0.6523282518863612,0.35893821423934946,0.3196262,0.4320801977996476,0.1537551292777711,0.2404147020401807,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
