sample_key,candidate_score_step24,candidate_tier_step24,candidate_reason_step24,candidate_caution_step24,DOI,paper_title,sample_id,composition,material_system,n_or_p,n_or_p_final_step17,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,n_or_p_confidence_step6,zt_obs_max_step24,zt_pred_ML_max_step24,zt_pred_fitting_max_step24,zt_calc_from_obs_max_step24,zt_obs_max_step21,zt_pred_ML_max_step21,zt_pred_fitting_max_step21,zt_calc_from_obs_max_step21,zt_obs_max_step22,zt_pred_ML_max_step22,zt_pred_fitting_max_step22,zt_calc_from_obs_max_step22,sigma_obs_max_step24,sigma_obs_median_step24,sigma_pred_ML_max_step24,sigma_pred_ML_median_step24,kappa_obs_min_step24,kappa_obs_median_step24,seebeck_abs_max_step24,seebeck_abs_median_step24,zt_obs_max_from_rows_step24,zt_pred_ML_max_from_rows_step24,zt_calc_from_obs_max_from_rows_step24,temperature_min_step24,temperature_max_step24,temperature_span_step24,n_temperature_rows_step24,is_high_zt_observed_step24,is_high_zt_ml_predicted_step24,is_high_zt_fitting_predicted_step24,is_low_kappa_step24,is_high_sigma_obs_step24,is_high_sigma_ml_step24,is_low_kappa_high_sigma_step24,elements_detected_step24,contains_carbon_element_step24,rare_metal_elements_step24,rare_metal_flag_step24,toxicity_attention_elements_step24,toxicity_attention_flag_step24,is_low_rare_metal_attention_step24,is_low_toxicity_attention_step24,is_nanocarbon_candidate_step24,is_ml_supported_candidate_step24,is_fitting_supported_candidate_step24,is_balanced_recommended_candidate_step24,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,comparison_category_step22,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_pattern_step23,error_cause_note_step23,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,manual_annotation_needed_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,in_manual_review_priority_step24,in_sintering_check_priority_step24,in_high_zt_error_step24,needs_manual_review_step24,needs_sintering_check_step24,sintering_method,sintering_checked,record_checked,evaluation_scope_step21,downstream_evaluation_note_step21,doi_url
10.1039_d0ee02209h__sample_37604,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1039/d0ee02209h,,37604,Cu7Sn3S10,,p,,,,,,0.5150562,0.1571706012787513,0.7220819464537194,0.5138731144721471,0.5150562,0.1571706012787513,0.7220819464537194,0.5138731144721471,,,,,352074.1,206271.2,70208.9248102624,41245.21123830977,1.854616,2.6594165,0.0001057877,7.114268e-05,0.5150562,0.1571706012787513,0.5138731144721471,300.659,749.553,448.894,10,False,False,False,True,True,True,True,Cu;S;Sn,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/d0ee02209h
10.1039_d0ee02209h__sample_37605,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1039/d0ee02209h,,37605,Cu7Sn3S9.7Cl0.3,,p,,,,,,0.6601839,0.1761559152367595,0.8819528512410134,0.6618314740217804,0.6601839,0.1761559152367595,0.8819528512410134,0.6618314740217804,,,,,173019.8,109943.85,34295.1922833161,20147.188608948265,1.316502,1.450185,0.0001350086,9.693457e-05,0.6601839,0.1761559152367595,0.6618314740217804,308.475,749.553,441.078,10,False,False,False,True,True,True,True,Cl;Cu;S;Sn,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/d0ee02209h
10.1039_d0ee02209h__sample_37606,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1039/d0ee02209h,,37606,Cu7Sn3S9.1Cl0.9,,p,,,,,,,0.0831285359652998,0.1089037363658391,0.1286800225325692,,0.0831285359652998,0.1089037363658391,0.1286800225325692,,,,,45923.07,28364.025,29243.961804479582,20217.55031590274,1.367268,1.367268,0.0002124295,0.0001612388,,0.0831285359652998,0.1286800225325692,314.059,756.252,442.1929999999999,10,False,False,False,True,True,True,True,Cl;Cu;S;Sn,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/d0ee02209h
10.2320_matertrans.47.1058__sample_9254,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.2320/matertrans.47.1058,,9254,Mg2Si0.6Sn0.4,,p,,,,,,,0.3278125451178257,0.0672192418270684,0.0910406362703463,,0.3278125451178257,0.0672192418270684,0.0910406362703463,,,,,26644.92,10731.796,66542.42511324915,49653.596514652425,1.971768,3.067609,0.0002993074,0.0002266533,,0.3278125451178257,0.0910406362703463,325.208,656.974,331.766,8,False,False,False,True,True,True,True,Mg;Si;Sn,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.2320/matertrans.47.1058
10.1063_1.4953439__sample_7658,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1063/1.4953439,,7658,Cu1.9S,,p,,,,,,0.2589017,0.0788450760967247,0.1102961110765671,0.0944323527084004,0.2589017,0.0788450760967247,0.1102961110765671,0.0944323527084004,,,,,116338.0,107416.45,116713.48479521868,68564.96304063054,1.070437,1.091848,8.008516e-05,5.581049e-05,0.2589017,0.0788450760967247,0.0944323527084004,297.957,743.59,445.63300000000004,10,False,False,False,True,True,True,True,Cu;S,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1063/1.4953439
10.1007_s13391-021-00309-5__sample_46047,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1007/s13391-021-00309-5,,46047,Cu2Sn0.9Fe0.1S3,,p,,,,,,0.3248259,0.2361095975594951,0.5141437318361167,0.3362056195990113,0.3248259,0.2361095975594951,0.5141437318361167,0.3362056195990113,,,,,268496.0,198191.6,127864.74006303304,77888.21842224899,1.419308,3.7175789999999997,8.132878e-05,4.2928625e-05,0.3248259,0.2361095975594951,0.3362056195990113,299.636,700.328,400.69199999999995,9,False,False,False,True,True,True,True,Cu;Fe;S;Sn,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s13391-021-00309-5
10.1016_j.scriptamat.2014.12.014__sample_24930,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.scriptamat.2014.12.014,,24930,Ba0.19CoO2,,p,,,,,,0.1726451,,,,0.1726451,,,,,,,,13381.02,9394.082,17031.135942594956,9681.4299732196,0.964952,1.1983845,0.0001331639,0.0001075313,0.1726451,,,294.758,790.778,496.02000000000004,11,False,False,False,True,True,True,True,Ba;Co;O,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.scriptamat.2014.12.014
10.1016_j.jallcom.2009.04.100__sample_25179,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2009.04.100,,25179,PrCoO3,,p,,,,,,,0.0463114372211574,0.0047594466199104,0.0513903930202256,,0.0463114372211574,0.0047594466199104,0.0513903930202256,,,,,53716.61,16885.2995,38811.290166063736,28050.756171993406,0.9874801,1.4106475,9.541951e-05,6.661238e-05,,0.0463114372211574,0.0513903930202256,371.204,872.513,501.309,6,False,False,False,True,True,True,True,Co;O;Pr,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2009.04.100
10.1016_j.mseb.2021.115353__sample_45911,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.mseb.2021.115353,,45911,Cu2.2Zn0.8SnS4,,p,,,,,,0.2941811,0.2941307851796454,0.2144610239876903,0.2906445491398254,0.2941811,0.2941307851796454,0.2144610239876903,0.2906445491398254,,,,,17110.65,15300.78,29377.685302475704,17898.338656577227,1.149001,1.5445005,0.0001789212,0.0001391271,0.2941811,0.2941307851796454,0.2906445491398254,311.821,671.037,359.216,9,False,False,False,True,True,True,True,Cu;S;Sn;Zn,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mseb.2021.115353
10.1063_1.3633518__sample_11396,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1063/1.3633518,,11396,Ti0.913265306Ni1.086734694Sn,,n,,,,,,0.03527507,0.0230672983292898,0.0219759338058439,0.0276624427385199,0.03527507,0.0230672983292898,0.0219759338058439,0.0276624427385199,,,,,38843.93,24277.46,35817.319366790405,29692.09607904173,0.3218226,3.29059,0.000101351,3.3303194999999996e-05,0.03527507,0.0230672983292898,0.0276624427385199,7.007,299.98,292.973,47,False,False,False,True,True,True,True,Ni;Sn;Ti,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1063/1.3633518
10.1063_1.3633518__sample_11397,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1063/1.3633518,,11397,Ti0.948051948Ni1.051948052Sn,,n,,,,,,0.06995225,0.1745382710479621,0.0334806817879862,0.0730522655991068,0.06995225,0.1745382710479621,0.0334806817879862,0.0730522655991068,,,,,14797.69,5780.347,35793.65470750405,29692.09607904173,0.5306027,2.638759,0.0002169994,0.00015426669999999998,0.06995225,0.1745382710479621,0.0730522655991068,5.293,295.469,290.176,45,False,False,False,True,True,True,True,Ni;Sn;Ti,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1063/1.3633518
10.1063_1.3633518__sample_11398,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1063/1.3633518,,11398,Ti0.996007984Ni1.003992016Sn,,n,,,,,,0.04236573,0.088255370831554,0.0297335003113924,0.0427307200801121,0.04236573,0.088255370831554,0.0297335003113924,0.0427307200801121,,,,,17109.83,8208.092,35793.65470750405,30397.60227647284,1.597006,4.0286495,0.0001907105,8.1494155e-05,0.04236573,0.088255370831554,0.0427307200801121,7.297,295.57,288.27299999999997,41,False,False,False,True,True,True,True,Ni;Sn;Ti,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1063/1.3633518
10.1016_j.mseb.2006.09.011__sample_9234,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.mseb.2006.09.011,,9234,Mg2Si0.6Sn0.4,,p,,,,,,0.1001221,0.4134729922229492,0.0839243177925628,0.0857350451710777,0.1001221,0.4134729922229492,0.0839243177925628,0.0857350451710777,,,,,25900.74,10648.427500000002,66542.42511324915,48542.25366963324,1.988463,3.068075,0.0002962536,0.0002097983,0.1001221,0.4134729922229492,0.0857350451710777,322.326,653.488,331.16200000000003,8,False,False,False,True,True,True,True,Mg;Si;Sn,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mseb.2006.09.011
10.1063_1.3633518__sample_11399,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1063/1.3633518,,11399,Ti1.002670227Ni0.997329773Sn,,n,,,,,,0.01852544,0.0513906461908776,0.015954101442154,0.0178124270714674,0.01852544,0.0513906461908776,0.015954101442154,0.0178124270714674,,,,,12254.34,8092.486,35793.65470750405,29692.09607904173,1.007641,5.699591,0.0001699585,6.042981e-05,0.01852544,0.0513906461908776,0.0178124270714674,5.744,297.093,291.34900000000005,42,False,False,False,True,True,True,True,Ni;Sn;Ti,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1063/1.3633518
10.3390_ma3042606__sample_10736,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.3390/ma3042606,,10736,(SnS)1.2(TiS2)2,,n,,,,,,0.3759268,0.5395111662469229,0.5689468672105317,0.377753631456606,0.3759268,0.5395111662469229,0.5689468672105317,0.377753631456606,,,,,172302.2,68705.035,85764.40798069896,65424.96247008201,1.699229,1.813607,0.0001427521,0.0001142678,0.3759268,0.5395111662469229,0.377753631456606,324.301,771.793,447.492,10,False,False,False,True,True,True,True,S;Sn;Ti,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.3390/ma3042606
10.1016_j.jmat.2020.11.001__sample_39619,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jmat.2020.11.001,,39619,Mn0.08Cu1.8S,unknown,p,p,,,,,0.9213149,0.8401967636308904,0.7613365207606493,0.9007133555706491,0.9213149,2.502306216334928,0.7613365207606493,0.9007133555706491,0.9213149,0.8401967636308904,0.7613365207606493,0.9007133555706491,27612.3,21726.379999999997,95548.64138899503,69514.81375993886,0.7236173,0.7302741500000001,0.0002027586,0.0001344525,0.9213149,2.502306216334928,0.9007133555706491,322.785,778.007,455.2219999999999,10,False,False,False,True,True,True,True,Cu;Mn;S,False,,False,,False,True,True,False,True,False,True,False,,False,False,,,,,,,,,no,,,no,,ML_close_to_fitting,not_evaluable,missing_additive_or_structure_annotation,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.277735746108202,0.2947055208957692,0.0169697747875671,0.2544909411323376,0.2956487807380821,0.0411578396057444,0.5635615046311554,0.6219359499856615,0.058374445354506,True,True,True,True,10.0,low,manual review not checked,False,False,False,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jmat.2020.11.001
10.1016_j.jmst.2013.11.008__sample_28917,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jmst.2013.11.008,,28917,SSA-PANI/Ca3Co4O9,,p,,,,,,,0.0014147531446018,0.0037669977152156,0.0040209462324327,,0.0014147531446018,0.0037669977152156,0.0040209462324327,,,,,41660.38,40075.475,17217.34741464525,14251.64193999846,0.287711,0.287711,1.271867e-05,9.291310499999999e-06,,0.0014147531446018,0.0040209462324327,292.907,384.62,91.71300000000002,6,False,False,False,True,True,True,True,Ca;Co;I;N;O;P;S,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jmst.2013.11.008
10.1016_j.jmst.2013.11.008__sample_28916,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jmst.2013.11.008,,28916,SSA-PANI/Ca3Co4O9,,p,,,,,,0.0007973396,0.0053230459325203,0.0281001975509132,0.0273000122052759,0.0007973396,0.0053230459325203,0.0281001975509132,0.0273000122052759,,,,,76528.3,75169.81,17189.87280878525,13823.70588449095,0.3554329,0.36251895,2.030725e-05,1.929213e-05,0.0007973396,0.0053230459325203,0.0273000122052759,303.69,383.299,79.60899999999998,6,False,False,False,True,True,True,True,Ca;Co;I;N;O;P;S,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jmst.2013.11.008
10.1016_j.jssc.2019.121050__sample_26686,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jssc.2019.121050,,26686,Ba0.7Eu0.3Ti0.9Nb0.1O3,,p,,,,,,0.0043513,,,,0.0043513,,,,,,,,46726.67,27630.05,27293.97522743098,16966.51447068397,0.4992859,1.2142555000000002,5.409745e-05,4.221803e-05,0.0043513,,,12.009,393.891,381.882,31,False,False,False,True,True,True,True,Ba;Eu;Nb;O;Ti,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jssc.2019.121050
10.1016_j.enconman.2014.03.048__sample_19114,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.enconman.2014.03.048,,19114,(Ca1.9Ba0.1CoO3)0.62(CoO2),,p,,,,,,0.3256207,0.1289448782104231,0.1675209939312315,0.3243223044072635,0.3256207,0.1289448782104231,0.1675209939312315,0.3243223044072635,,,,,12107.29,9979.791000000001,12362.513540144057,7944.528173443381,1.620338,1.81204,0.000208359,0.00017837365,0.3256207,0.1289448782104231,0.3243223044072635,323.592,999.795,676.203,14,False,False,False,True,True,True,True,Ba;Ca;Co;O,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.enconman.2014.03.048
10.1016_j.enconman.2014.03.048__sample_19115,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.enconman.2014.03.048,,19115,(Ca1.8Ba0.2CoO3)0.62(CoO2),,p,,,,,,0.2865132,0.1163418727343873,0.1397362519400314,0.2855768887794376,0.2865132,0.1163418727343873,0.1397362519400314,0.2855768887794376,,,,,10509.26,9490.729,12362.513540144057,7944.528173443381,1.543698,1.70513,0.0002047527,0.00016207085,0.2865132,0.1163418727343873,0.2855768887794376,323.505,1000.585,677.08,14,False,False,False,True,True,True,True,Ba;Ca;Co;O,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.enconman.2014.03.048
10.1039_c4ta04355c__sample_21896,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1039/c4ta04355c,,21896,Al00.01ZnO,,n,,,,,,0.2408215,0.0840212605002984,0.1959434950563502,0.2425244476825589,0.2408215,0.0840212605002984,0.1959434950563502,0.2425244476825589,,,,,21704.85,19296.42,11058.78680154392,8326.575803266409,0.9623057,0.9753925,0.0001134364,0.0001014935,0.2408215,0.0840212605002984,0.2425244476825589,336.333,965.076,628.7429999999999,14,False,False,False,True,True,True,True,Al;O;Zn,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c4ta04355c
10.1016_j.jmst.2013.11.008__sample_28915,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jmst.2013.11.008,,28915,sulfosalicylic acid-doped polyaniline,,p,,,,,,0.0005845617,0.0012508568044891,0.002581773118354,0.0026746679422177,0.0005845617,0.0012508568044891,0.002581773118354,0.0026746679422177,,,,,112754.7,108679.2,56239.31849856277,53043.85884020638,0.3576461,0.3576461,6.704187e-06,4.918818e-06,0.0005845617,0.0012508568044891,0.0026746679422177,313.673,394.064,80.39100000000002,6,False,False,False,True,True,True,True,,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jmst.2013.11.008
10.1088_1674-1056_26_10_107201__sample_43363,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1088/1674-1056/26/10/107201,,43363,Sr0.70Ba0.30Li0.10Nb2O6,,n,,,,,,0.2146763,0.0757335086234496,0.0872993767039423,0.2063984528054382,0.2146763,0.0757335086234496,0.0872993767039423,0.2063984528054382,,,,,17520.76,15610.91,13477.983509969008,9952.188993572832,1.778333,2.218333,0.0001760913,0.0001573752,0.2146763,0.0757335086234496,0.2063984528054382,327.132,1068.992,741.8599999999999,16,False,False,False,True,True,True,True,Ba;Li;Nb;O;Sr,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1088/1674-1056/26/10/107201
10.1063_1.3130718__sample_7673,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1063/1.3130718,,7673,Cu2.1Zn0.9SnS4,,p,,,,,,0.2761905,0.0494121044115805,0.0107550212975446,0.0011065528571608,0.2761905,0.0494121044115805,0.0107550212975446,0.0011065528571608,,,,,12500.0,7236.842000000001,29377.685302475704,18012.538492965417,1.031295,1.910327,0.000125711,0.000125711,0.2761905,0.0494121044115805,0.0011065528571608,296.875,700.0,403.125,6,False,False,False,True,True,True,True,Cu;S;Sn;Zn,False,,False,,False,True,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1063/1.3130718
