sample_key,candidate_score_step24,candidate_tier_step24,candidate_reason_step24,candidate_caution_step24,DOI,paper_title,sample_id,composition,material_system,n_or_p,n_or_p_final_step17,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,n_or_p_confidence_step6,zt_obs_max_step24,zt_pred_ML_max_step24,zt_pred_fitting_max_step24,zt_calc_from_obs_max_step24,zt_obs_max_step21,zt_pred_ML_max_step21,zt_pred_fitting_max_step21,zt_calc_from_obs_max_step21,zt_obs_max_step22,zt_pred_ML_max_step22,zt_pred_fitting_max_step22,zt_calc_from_obs_max_step22,sigma_obs_max_step24,sigma_obs_median_step24,sigma_pred_ML_max_step24,sigma_pred_ML_median_step24,kappa_obs_min_step24,kappa_obs_median_step24,seebeck_abs_max_step24,seebeck_abs_median_step24,zt_obs_max_from_rows_step24,zt_pred_ML_max_from_rows_step24,zt_calc_from_obs_max_from_rows_step24,temperature_min_step24,temperature_max_step24,temperature_span_step24,n_temperature_rows_step24,is_high_zt_observed_step24,is_high_zt_ml_predicted_step24,is_high_zt_fitting_predicted_step24,is_low_kappa_step24,is_high_sigma_obs_step24,is_high_sigma_ml_step24,is_low_kappa_high_sigma_step24,elements_detected_step24,contains_carbon_element_step24,rare_metal_elements_step24,rare_metal_flag_step24,toxicity_attention_elements_step24,toxicity_attention_flag_step24,is_low_rare_metal_attention_step24,is_low_toxicity_attention_step24,is_nanocarbon_candidate_step24,is_ml_supported_candidate_step24,is_fitting_supported_candidate_step24,is_balanced_recommended_candidate_step24,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,comparison_category_step22,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_pattern_step23,error_cause_note_step23,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,manual_annotation_needed_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,in_manual_review_priority_step24,in_sintering_check_priority_step24,in_high_zt_error_step24,needs_manual_review_step24,needs_sintering_check_step24,sintering_method,sintering_checked,record_checked,evaluation_scope_step21,downstream_evaluation_note_step21,doi_url
10.1016_j.jallcom.2018.08.291__sample_41606,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2018.08.291,,41606,Cu2Se0.97I0.03,unknown,p,p,,,,,1.138246,1.0908321047685343,1.6989722247496866,1.1362875505998096,1.138246,0.5780963645587722,1.6989722247496866,1.1362875505998096,1.138246,1.0908321047685343,1.6989722247496866,1.1362875505998096,64011.36,46352.27,17725.51969096363,14497.549976376777,0.6923859,0.9456677,0.0002148376,0.0001693729,1.138246,0.5780963645587722,1.1362875505998096,373.998,774.62,400.622,9,True,True,True,True,True,True,True,Cu;I;Se,False,Se,True,Se,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_better_than_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,both_good,candidate hypothesis only; no causal mechanism proven,0.2701810088033509,0.5189605459994715,0.2487795371961206,0.2810324621748547,0.2680396618196294,-0.0129928003552252,0.416110209317807,0.1756201268541393,-0.2404900824636677,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2018.08.291
10.1039_c9nr09331a__sample_35382,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/c9nr09331a,,35382,Sn1.03Te(BiCuSeO)0.035,unknown,p,p,,,,,1.209444,1.48870771622702,1.9905972519916328,1.2008685580670952,1.209444,2.3867682659631706,1.9905972519916328,1.2008685580670952,1.209444,1.48870771622702,1.9905972519916328,1.2008685580670952,279634.5,114360.35,231713.5820782756,130983.73376947659,1.036602,2.306177,0.0001765246,0.0001136333,1.209444,2.3867682659631706,1.2008685580670952,299.784,836.074,536.29,12,True,True,True,True,True,True,True,Bi;Cu;O;Se;Sn;Te,False,Bi;Se;Te,True,Se;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_better_than_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.3730351585752923,0.4728221120365759,0.0997869534612836,0.3734477764852494,0.3478071788604717,-0.0256405976247776,0.3859925400410862,0.2404082700595321,-0.145584269981554,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c9nr09331a
10.1039_c9nr09331a__sample_35381,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/c9nr09331a,,35381,Sn1.03Te(BiCuSeO)0.028,unknown,p,p,,,,,1.170556,1.529792235288182,2.2032031699618893,1.1733204515440334,1.170556,2.4526369554639285,2.2032031699618893,1.1733204515440334,1.170556,1.529792235288182,2.2032031699618893,1.1733204515440334,277284.6,131592.65,231713.5820782756,130983.73376947659,1.027457,2.390007,0.000178202,9.8793405e-05,1.170556,2.4526369554639285,1.1733204515440334,299.785,835.612,535.827,12,True,True,True,True,True,True,True,Bi;Cu;O;Se;Sn;Te,False,Bi;Se;Te,True,Se;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.3744514319095682,0.522760540442823,0.1483091085332548,0.3587896283823396,0.3529479991001814,-0.0058416292821581,0.3594079608387544,0.3189788233650906,-0.0404291374736638,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c9nr09331a
10.1007_s11664-019-07745-y__sample_32581,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1007/s11664-019-07745-y,,32581,Ni/Bi0.5Sb1.5Te3,unknown,p,p,,,,,1.075657,1.8029297399150088,1.075610054160922,1.1093250082167434,1.075657,1.5095242296514109,1.075610054160922,1.1093250082167434,1.075657,1.8029297399150088,1.075610054160922,1.1093250082167434,54691.78,32617.93,63889.22114611183,46771.88784195783,0.8338484,0.8834639,0.0002602015,0.0002502075,1.075657,1.5095242296514109,1.1093250082167434,300.008,499.09,199.082,21,True,True,True,True,True,True,True,Bi;Ni;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,both_poor,candidate hypothesis only; no causal mechanism proven,0.1324070359685656,0.5332257311672866,0.4008186951987209,0.1204945381918755,0.6907465001840111,0.5702519619921356,0.135807275979387,0.7520402128552752,0.6162329368758882,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-019-07745-y
10.1007_s11664-019-07745-y__sample_32579,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1007/s11664-019-07745-y,,32579,Ni/Bi0.5Sb1.5Te3,unknown,p,p,,,,,1.029422,1.789439259473042,1.053255968864892,1.0570290917531262,1.029422,1.49822916548671,1.053255968864892,1.0570290917531262,1.029422,1.789439259473042,1.053255968864892,1.0570290917531262,53826.85,32145.55,63889.22114611183,46771.88784195783,0.8333267,0.8847874,0.0002584972,0.0002472244,1.029422,1.49822916548671,1.0570290917531262,299.782,500.218,200.43600000000004,21,True,True,True,True,True,True,True,Bi;Ni;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,both_poor,candidate hypothesis only; no causal mechanism proven,0.1320159410609876,0.5462098397562399,0.4141938986952523,0.1194486362364559,0.7136102494822415,0.5941616132457855,0.1251594018813528,0.7333073063090559,0.6081479044277032,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-019-07745-y
10.1007_s11664-019-07745-y__sample_32524,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1007/s11664-019-07745-y,,32524,Ni/Bi0.5Sb1.5Te3,unknown,p,p,,,,,1.049448,1.7798086268614666,1.0426063258508786,1.0615868349303914,1.049448,1.490165804529156,1.0426063258508786,1.0615868349303914,1.049448,1.7798086268614666,1.0426063258508786,1.0615868349303914,54486.49,32000.0,63889.22114611183,46771.88784195783,0.8345453,0.8767551,0.0002590988,0.00025009675,1.049448,1.490165804529156,1.0615868349303914,300.438,500.219,199.781,21,True,True,True,True,True,True,True,Bi;Ni;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,both_poor,candidate hypothesis only; no causal mechanism proven,0.1361159723487905,0.5518328941986226,0.4157169218498321,0.1233676955143071,0.7133244174966077,0.5899567219823005,0.1149808021616222,0.7069261203671867,0.5919453182055645,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-019-07745-y
10.1021_jacs.8b12450__sample_45319,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/jacs.8b12450,,45319,Sn0.98Na0.02Se0.99Te0.01,unknown,p,p,,,,,1.6,6.135089991961833,3.9314591074394936,1.5901641218870377,1.6,2.972962362184993,3.9314591074394936,1.5901641218870377,1.6,6.135089991961833,3.9314591074394936,1.5901641218870377,137418.5,24250.324999999997,37097.132187595606,23013.983211704224,0.5647292,1.032493,0.0003667279,0.00027641674999999996,1.6,2.972962362184993,1.5901641218870377,300.602,794.585,493.98300000000006,12,True,True,True,True,True,True,True,Na;Se;Sn;Te,False,Se;Te,True,Se;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.7315086368381717,0.8562373787665519,0.1247287419283802,0.7128814813054243,1.2206723310007197,0.5077908496952952,0.7416138071179972,1.219522442713109,0.4779086355951119,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/jacs.8b12450
10.1021_jacs.8b12450__sample_45318,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/jacs.8b12450,,45318,Sn0.98Na0.02Se0.995Te0.005,unknown,p,p,,,,,1.63871,4.17952253544954,2.3204182449106208,1.366583356738578,1.63871,2.025326964408899,2.3204182449106208,1.366583356738578,1.63871,4.17952253544954,2.3204182449106208,1.366583356738578,110821.4,21642.765,37097.132187595606,23014.21419453596,0.558381,1.016634,0.0003499355,0.0002419827,1.63871,2.025326964408899,1.366583356738578,300.602,793.382,492.78,12,True,True,True,True,True,True,True,Na;Se;Sn;Te,False,Se;Te,True,Se;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.6696077424276563,0.8914299867019637,0.2218222442743074,0.4746739519955078,0.8375336978322774,0.3628597458367695,0.4380870635164434,0.7693466127335554,0.331259549217112,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/jacs.8b12450
10.1021_jacs.8b12450__sample_45317,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/jacs.8b12450,,45317,SnSe,unknown,p,p,,,,,1.332551,5.846437061051606,2.512300065318994,1.1711950756641838,1.332551,20.28878714718085,2.512300065318994,1.1711950756641838,1.332551,5.846437061051606,2.512300065318994,1.1711950756641838,99869.62,23337.68,340239.5500454021,211076.8520488412,0.6852084,0.9527594500000001,0.0003243629,0.0002786432,1.332551,20.28878714718085,1.1711950756641838,300.602,793.382,492.78,12,True,True,True,True,True,True,True,Se;Sn,False,Se,True,Se,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,both_poor,candidate hypothesis only; no causal mechanism proven,0.6054743038221186,1.039233021970433,0.4337587181483147,0.5655363050499181,1.7687306870352826,1.2031943819853643,0.627730943012652,1.8491789595760344,1.2214480165633823,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/jacs.8b12450
10.1021_acsami.0c01004__sample_32844,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsami.0c01004,,32844,Mg3.18Mn0.02Sb1.5Bi0.49Se0.01,unknown,n,n,,,,,1.590537,1.2796995829792763,1.5568157927804482,1.5874121140645954,1.590537,1.2746679941322248,1.5568157927804482,1.5874121140645954,1.590537,1.2796995829792763,1.5568157927804482,1.5874121140645954,29127.51,25887.4,25683.194322030387,19713.14958859286,0.8986207,0.9613792999999999,0.0002918076,0.0002731331,1.590537,1.2746679941322248,1.5874121140645954,322.955,722.955,400.00000000000006,9,True,True,True,True,True,True,True,Bi;Mg;Mn;Sb;Se,False,Bi;Sb;Se,True,Sb;Se,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.1913165123550221,0.2739064826863664,0.0825899703313443,0.1816039202721586,0.2177104928057837,0.036106572533625,0.1853330328988672,0.2193851194506754,0.0340520865518081,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsami.0c01004
10.1002_adma.201705942__sample_31974,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1002/adma.201705942,,31974,Ge 0.888Sb0.1In0.012Te,unknown,p,p,,,,,2.042229,2.6934070619486987,1.5596266671529255,2.4068645028886566,2.042229,2.445900986546247,1.5596266671529255,2.4068645028886566,2.042229,2.6934070619486987,1.5596266671529255,2.4068645028886566,53913.04,33913.045,87704.85774324351,54301.99229684178,0.9264706,0.9632353,0.0002796752,0.0002648038,2.042229,2.445900986546247,2.4068645028886566,300.0,779.218,479.21799999999996,12,True,True,True,True,True,True,True,Ge;In;Sb;Te,False,Ge;In;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.4218587941723565,0.6902714087431505,0.268412614570794,0.4039390844233004,0.825651839107726,0.4217127546844255,0.3148219059003669,0.7758330305062142,0.4610111246058472,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adma.201705942
10.1021_acsami.1c12282__sample_45840,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsami.1c12282,,45840,Al0.01Sb0.1Ge0.89Te,unknown,p,p,,,,,1.961611,2.1004422874243884,1.796694238598504,2.141704682008004,1.961611,3.0405728651502124,1.796694238598504,2.141704682008004,1.961611,2.1004422874243884,1.796694238598504,2.141704682008004,59181.8,51632.97,124862.74681967527,81771.37112546842,1.35454,1.39544,0.0002681874,0.0002460426,1.961611,3.0405728651502124,2.141704682008004,322.435,823.68,501.24499999999995,9,True,True,True,True,True,True,True,Al;Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.2680131640171172,0.3102085392112647,0.0421953751941475,0.2197518001076268,0.2868421681369009,0.067090368029274,0.2823526861099285,0.3758831683946986,0.0935304822847701,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsami.1c12282
10.1021_acsami.1c12282__sample_45839,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsami.1c12282,,45839,Al0.0075Sb0.1Ge0.8925Te,unknown,p,p,,,,,1.986617,1.9161067588573089,1.7133689423095575,2.077037975795474,1.986617,2.7737311577632098,1.7133689423095575,2.077037975795474,1.986617,1.9161067588573089,1.7133689423095575,2.077037975795474,60619.33,53365.88,124862.74681967527,81771.37112546842,1.419731,1.460814,0.0002599663,0.0002402741,1.986617,2.7737311577632098,2.077037975795474,322.435,822.998,500.56300000000005,9,True,True,True,True,True,True,True,Al;Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.223117906572646,0.2495764498875319,0.0264585433148859,0.1953235754411361,0.2214779450613735,0.0261543696202373,0.1709992987497942,0.1817008651630461,0.0107015664132519,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsami.1c12282
10.1021_acsami.1c12282__sample_45838,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsami.1c12282,,45838,Al0.005Sb0.1Ge0.895Te,unknown,p,p,,,,,1.788779,1.535452665516902,1.4307129728459604,1.7593480239975354,1.788779,2.222701256037876,1.4307129728459604,1.7593480239975354,1.788779,1.535452665516902,1.4307129728459604,1.7593480239975354,63836.88,55184.89,124862.74681967527,81771.37112546842,1.426083,1.512674,0.0002540581,0.00022902915,1.788779,2.222701256037876,1.7593480239975354,323.117,822.998,499.88100000000003,9,True,True,True,True,True,True,True,Al;Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.2266493263669219,0.2374061268203895,0.0107568004534676,0.2015204310841011,0.2162733468815271,0.014752915797426,0.2141023493619264,0.2309281626867725,0.0168258133248461,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsami.1c12282
10.1021_acsami.1c12282__sample_45837,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/acsami.1c12282,,45837,Sb0.15Ge0.85Te,unknown,p,p,,,,,1.580759,2.056541622028945,1.0922831709185763,1.6502837719995238,1.580759,1.5945832314656654,1.0922831709185763,1.6502837719995238,1.580759,2.056541622028945,1.0922831709185763,1.6502837719995238,47772.85,39822.11,67785.685218102,44388.61369993419,1.204964,1.419108,0.0002657858,0.0002400086,1.580759,1.5945832314656654,1.6502837719995238,327.294,826.619,499.32500000000005,9,True,True,True,True,True,True,True,Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,both_poor,candidate hypothesis only; no causal mechanism proven,0.4875489039653377,0.7988013335239303,0.3112524295585926,0.469299612421951,1.1495622356124295,0.6802626231904785,0.5003815890063253,1.2813413325174852,0.7809597435111598,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsami.1c12282
10.1021_jacs.6b09568__sample_44732,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/jacs.6b09568,,44732,(K2Bi8Se13)91.83(BiCl3)8.17,unknown,n,n,,,,,1.137768,1.6650042333261743,1.453093156289082,1.1692174305523722,1.137768,1.6962357472153016,1.453093156289082,1.1692174305523722,1.137768,1.6650042333261743,1.453093156289082,1.1692174305523722,21822.75,9488.552,18911.5283174744,11779.025744872306,0.3127853,0.3703581,0.0002504814,0.0002145805,1.137768,1.6962357472153016,1.1692174305523722,302.797,872.028,569.231,13,True,True,True,True,True,True,True,Bi;Cl;K;Se,False,Bi;Se,True,Se,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.2715824725309702,0.3037915065629886,0.0322090340320184,0.2471708613377275,0.3037210112302744,0.0565501498925468,0.2741621722234265,0.3257655323823687,0.0516033601589422,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/jacs.6b09568
